uuid,age,dem_has_children,gender,dem_education_level,dem_full_time_job,normalized_job_code,country_code,question_bbi_2016wave4_basicincome_argumentsagainst,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_awareness
eb069fd0-d99d-0133-94cf-0a81e8b09a82,43 years old,yES,male,high,yes,59dab7d0a3ee97d939aa8b1a8deec857,ES,It increases dependence on the state | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
eb08e510-dc08-0133-82f5-0a81e8b09a82,50 years old,nO,Male,low,no,,GB,Foreigners might come to my country and take advantage of the benefit,"It increases solidarity, because it is funded by everyone",I know something about it
eb0a96e0-d8d6-0133-69d9-0a81e8b09a82,46 years old,nO,male,high,yes,970eb38c7b3eb080466052ea994af189,FI,Only the people who need it most should get something from the state | It is impossible to finance,It reduces bureaucracy and administrative expenses,I know something about it
eb120f80-db1c-0133-4dab-0a81e8b09a82,33 years old,nO,FeMale,medium,yes,a50d1f4be063829950e6ddb02c91379f,FR,It is impossible to finance,It reduces anxiety about financing basic needs,I have heard just a little about it
eb126470-d982-0133-78a5-0a81e8b09a82,55 years old,yES,male,low,yes,f36c6ada3a808453a0bf241c74a4e994,RO,Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,"It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I understand it fully
eb1eead0-dba1-0133-293d-0a81e8b09a82,40 years old,yES,male,medium,yes,631bc3a12ed11340fc94ebfffa8f5f4e,RO,It is impossible to finance,It creates more equality of opportunity,I know something about it
eb2d8e70-da53-0133-8acb-0a81e8b09a82,1996,NO,Fem,medium,no,,GB,None of the above,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility",I know something about it
eb300140-d8e2-0133-b73a-0a81e8b09a82,43 years old,YES,male,medium,yes,781f5d3a80812531fdc81125a527a626,DE,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs,I know something about it
eb328e20-d9ae-0133-2eeb-0a81e8b09a82,1998,nO,female,low,no,,DE,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward | It increases dependence on the state,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I have heard just a little about it
eb34bd80-d962-0133-4118-0a81e8b09a82,53 years old,nO,male,medium,no,,GB,It is impossible to finance,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity",I understand it fully
eb3c08e0-d966-0133-fb39-0a81e8b09a82,38 years old,yES,male,high,yes,45033f83b6e0309eca9bcd76917f15d0,BG,It increases dependence on the state | It is impossible to finance,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,I have heard just a little about it
eb49aec0-dcc3-0133-f3b1-0a81e8b09a82,32 years old,yES,Male,high,yes,5e93fd1a58c8a67b295f69d87d1a940d,FR,It might encourage people to stop working,None of the above,I have heard just a little about it
eb4aa300-da54-0133-4169-0a81e8b09a82,1992,nO,FeMale,medium,yes,1f8576bdffa64f492405d02b842c41a6,SK,It might encourage people to stop working,It reduces anxiety about financing basic needs,I have never heard of it
eb58c740-d8f7-0133-b3fe-0a81e8b09a82,39 years old,YES,Fem,low,no,,DE,None of the above,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,I have heard just a little about it
eb598700-d97d-0133-f0be-0a81e8b09a82,32 years old,YES,male,medium,yes,16b67d7f57698455aefbc1ae1b358b50,CZ,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,I have never heard of it
eb5cc630-da3e-0133-bf7d-0a81e8b09a82,38 years old,YES,male,high,yes,a12a16280e22220f9354333f6fe1b22a,PL,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,None of the above,I have heard just a little about it
eb651cb0-d8d1-0133-5b42-0a81e8b09a82,1999,nO,male,medium,no,,CZ,It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It might encourage people to stop working,It increases appreciation for household work and volunteering,I have never heard of it
eb6a0750-d8e1-0133-b4b6-0a81e8b09a82,63 years old,YES,male,medium,no,,HR,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,It encourages financial independence and self-responsibility,I have never heard of it
eb7a94a0-d9ae-0133-2eec-0a81e8b09a82,43 years old,nO,male,,no,,GB,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
eb7d2f30-da03-0133-044b-0a81e8b09a82,61 years old,yES,female,medium,yes,bc6dcc49557388a9f53d6e642e73d7a2,ES,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",I understand it fully
eb7eb1c0-da4f-0133-c35b-0a81e8b09a82,54 years old,NO,male,high,yes,7bb15eefb19ed09c59349baad7e8469e,GB,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state | It might encourage people to stop working | It is against the principle of linking merit and reward,"It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I understand it fully
eb805150-da63-0133-42c0-0a81e8b09a82,1995,nO,male,low,yes,ac47656fd51c2cd8037057262c910dc4,DE,None of the above,None of the above,I have never heard of it
eb806c60-dbe9-0133-3526-0a81e8b09a82,42 years old,nO,female,high,yes,ac47656fd51c2cd8037057262c910dc4,ES,It is impossible to finance | It increases dependence on the state | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs,I have heard just a little about it
eb987dd0-d9b3-0133-2eb3-0a81e8b09a82,35 years old,YES,male,medium,yes,ccd7528fb38f16077360c5b67c9700c4,IT,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,"It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",I know something about it
eb9d36d0-d969-0133-7a47-0a81e8b09a82,1999,nO,male,low,no,,EE,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,"It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",I have heard just a little about it
eb9dd700-d8f4-0133-ac61-0a81e8b09a82,31 years old,nO,male,medium,yes,41b2978a2c07c5f477e60f26372d6c85,RO,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | It increases dependence on the state,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering",I understand it fully
ebaa09d0-da12-0133-94dc-0a81e8b09a82,1994,NO,FeMale,high,no,,LT,Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I understand it fully
ebad17c0-da27-0133-711c-0a81e8b09a82,1996,nO,FeMale,medium,no,,NL,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It creates more equality of opportunity,I know something about it
ebb18cc0-df03-0133-ca11-0a81e8b09a82,40 years old,NO,male,low,yes,897ef18a9321616495831a4b4b0c1bb2,DE,It might encourage people to stop working,None of the above,I have never heard of it
ebc2cbd0-d9ce-0133-144f-0a81e8b09a82,39 years old,YES,male,no,yes,7bb15eefb19ed09c59349baad7e8469e,NL,It is impossible to finance,It encourages financial independence and self-responsibility,I understand it fully
ebc8b780-dcc0-0133-5294-0a81e8b09a82,47 years old,nO,FeMale,medium,no,,NL,Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,I know something about it
ebc981a0-dcb2-0133-98f3-0a81e8b09a82,34 years old,yES,female,medium,yes,77d124811ae6887bd4ff42b0e2b49116,FR,It is impossible to finance | It increases dependence on the state | Only the people who need it most should get something from the state,None of the above,I know something about it
ebcab660-da6a-0133-0e0c-0a81e8b09a82,38 years old,YES,female,high,yes,7bb15eefb19ed09c59349baad7e8469e,FR,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
ebcf3cb0-dae9-0133-4a70-0a81e8b09a82,41 years old,YES,Fem,no,no,,FR,It might encourage people to stop working,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",I know something about it
ebdf71b0-db06-0133-c383-0a81e8b09a82,31 years old,YES,Fem,high,no,,GB,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
ebdf87d0-da97-0133-3f7e-0a81e8b09a82,1996,nO,Fem,high,no,,DE,Only the people who need it most should get something from the state | It increases dependence on the state,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I know something about it
ebeae130-dd69-0133-d920-0a81e8b09a82,34 years old,nO,female,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165,IT,It is against the principle of linking merit and reward,It creates more equality of opportunity,I have heard just a little about it
ebee6910-d94d-0133-561f-0a81e8b09a82,1994,nO,male,medium,no,,HR,It might encourage people to stop working | It is impossible to finance,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,I have heard just a little about it
ebf371e0-d938-0133-ba83-0a81e8b09a82,45 years old,nO,male,high,no,,BG,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state | It is impossible to finance,It reduces anxiety about financing basic needs,I know something about it
ebf94d00-db13-0133-eda6-0a81e8b09a82,48 years old,NO,female,,no,,NL,None of the above,None of the above,I know something about it
ec006780-da50-0133-3807-0a81e8b09a82,1994,NO,male,medium,yes,e7b3e1c6a32c7247cd4857e4c3574165,DE,It might encourage people to stop working | It is impossible to finance,It reduces anxiety about financing basic needs,I understand it fully
ec0758b0-d8cb-0133-600b-0a81e8b09a82,40 years old,yES,female,medium,yes,775190277a849cba701b306a7b374c0a,DE,Only the people who need it most should get something from the state | It is impossible to finance,It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I understand it fully
ec083260-dcc8-0133-f217-0a81e8b09a82,33 years old,nO,FeMale,high,no,,DE,Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,I know something about it
ec0a4560-d9bf-0133-c6be-0a81e8b09a82,44 years old,YES,male,high,yes,a33662485eb4ad97096183db945308f4,ES,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I have heard just a little about it
ec0fdc40-d9a3-0133-7596-0a81e8b09a82,2000,NO,female,medium,no,,SE,None of the above,None of the above,I have heard just a little about it
ec2ba8f0-dcb5-0133-8a62-0a81e8b09a82,35 years old,YES,Male,low,yes,a003702c0cea282e17967772dd83de5e,PT,It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,None of the above,I understand it fully
ec40aaf0-dd66-0133-62bc-0a81e8b09a82,42 years old,NO,male,low,yes,a33662485eb4ad97096183db945308f4,DE,None of the above,None of the above,I have never heard of it
ec49f0d0-dc66-0133-bb79-0a81e8b09a82,38 years old,yES,female,medium,no,,GB,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I have heard just a little about it
ec59fd50-da75-0133-341a-0a81e8b09a82,1987,nO,FeMale,high,yes,38a15ceadcdd6d4db16a88fa1a72b083,IE,Only the people who need it most should get something from the state | It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,"It increases solidarity, because it is funded by everyone",I know something about it
ec5d4250-da28-0133-75a2-0a81e8b09a82,1986,NO,Fem,,no,,CZ,It might encourage people to stop working | Only the people who need it most should get something from the state | It is impossible to finance | It is against the principle of linking merit and reward,None of the above,I have heard just a little about it
ec677200-dcc4-0133-f8f7-0a81e8b09a82,34 years old,YES,female,high,yes,af6630abd24c19f77cfba94aa4e3b7e1,IT,Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I understand it fully
ec73d880-d8e2-0133-b73d-0a81e8b09a82,48 years old,yES,male,medium,yes,970eb38c7b3eb080466052ea994af189,IT,Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering,I know something about it
ec767e60-d99a-0133-ac1a-0a81e8b09a82,2002,nO,female,low,no,,GB,None of the above,None of the above,I have never heard of it
ec78d480-db70-0133-4cf5-0a81e8b09a82,54 years old,yES,female,,no,,ES,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
ec7ea660-d9aa-0133-cb3f-0a81e8b09a82,1988,YES,Fem,medium,no,,GB,It might encourage people to stop working | It is impossible to finance,It reduces anxiety about financing basic needs,I have heard just a little about it
ec8eef70-da5c-0133-151e-0a81e8b09a82,41 years old,YES,male,medium,yes,a12a16280e22220f9354333f6fe1b22a,ES,It is impossible to finance | It might encourage people to stop working | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,None of the above,I know something about it
ecbafdc0-d991-0133-6133-0a81e8b09a82,1991,NO,Male,low,yes,2ca138b991c50dc6696238e5ad800142,PL,Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I have never heard of it
ecc67bd0-d8c4-0133-85f3-0a81e8b09a82,41 years old,yES,male,medium,yes,d71c4164c99a5f9bca773e755a72f40f,ES,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It might encourage people to stop working,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",I have heard just a little about it
eccb6590-dbdd-0133-4b9b-0a81e8b09a82,1989,nO,Male,high,no,,GB,It is impossible to finance,It reduces bureaucracy and administrative expenses,I know something about it
ecccc760-d9a5-0133-53e5-0a81e8b09a82,41 years old,YES,Male,medium,yes,ec3d88b2fd083b870b8c5a603898ed39,RO,It might encourage people to stop working,It creates more equality of opportunity,I understand it fully
ecce6c50-dad1-0133-48de-0a81e8b09a82,45 years old,nO,female,high,no,,FR,Only the people who need it most should get something from the state,None of the above,I have heard just a little about it
eceaf730-da9b-0133-1eac-0a81e8b09a82,1986,YES,FeMale,medium,no,,DE,None of the above,It creates more equality of opportunity | It reduces anxiety about financing basic needs,I understand it fully
eced2a60-d981-0133-73a1-0a81e8b09a82,1986,nO,male,medium,no,,ES,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I have heard just a little about it
ecefcf30-d9a3-0133-759a-0a81e8b09a82,53 years old,yES,Fem,medium,no,,ES,Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",I know something about it
ecf2e0f0-da41-0133-5c28-0a81e8b09a82,42 years old,yES,Male,high,yes,800b621aab5dac18f4caef621fa43a49,LV,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering,I understand it fully
ecf7ead0-d8c6-0133-57bd-0a81e8b09a82,44 years old,yES,male,high,yes,5db2c8d6539f983e1ca3d7c5b939e190,PL,It might encourage people to stop working,It reduces anxiety about financing basic needs,I know something about it
ed0f7280-d8ff-0133-c2a5-0a81e8b09a82,1989,NO,Male,,no,,IT,None of the above,None of the above,I have never heard of it
ed1579b0-d8a7-0133-652d-0a81e8b09a82,39 years old,YES,female,high,yes,fcaf4aac737e53ad24b9f32f08b8740f,ES,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,I know something about it
ed1ea790-dcc5-0133-bfde-0a81e8b09a82,45 years old,yES,male,no,yes,77d124811ae6887bd4ff42b0e2b49116,FR,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state,None of the above,I know something about it
ed243560-d902-0133-c8af-0a81e8b09a82,2002,NO,male,low,no,,SE,None of the above,None of the above,I have heard just a little about it
ed375720-dce3-0133-d52e-0a81e8b09a82,40 years old,NO,male,medium,no,,IT,Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone",I have never heard of it
ed37f4b0-d8c9-0133-a3b6-0a81e8b09a82,1994,nO,male,medium,no,,SE,It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward | It is impossible to finance,It reduces bureaucracy and administrative expenses,I know something about it
ed389a50-de05-0133-3dd8-0a81e8b09a82,54 years old,yES,FeMale,medium,no,,DE,It might encourage people to stop working,It reduces anxiety about financing basic needs,I know something about it
ed39b610-def0-0133-a9f3-0a81e8b09a82,42 years old,YES,FeMale,low,no,,PL,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I understand it fully
ed3ef0c0-d9ad-0133-8c8c-0a81e8b09a82,1989,NO,male,,no,,GB,None of the above,It creates more equality of opportunity,I have heard just a little about it
ed5660e0-da8c-0133-c8b6-0a81e8b09a82,1989,nO,Male,medium,no,,IT,It might encourage people to stop working | It increases dependence on the state | Only the people who need it most should get something from the state,None of the above,I know something about it
ed574b10-dbe3-0133-937a-0a81e8b09a82,42 years old,YES,female,medium,yes,d9e964a222fdd9527319ad88adbfaa2e,IT,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,None of the above,I know something about it
ed5a98b0-dcb8-0133-9e0c-0a81e8b09a82,37 years old,YES,Fem,low,no,,RO,It increases dependence on the state,It encourages financial independence and self-responsibility,I know something about it
ed608640-dad4-0133-3b80-0a81e8b09a82,49 years old,yES,female,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c,IT,It increases dependence on the state | It is against the principle of linking merit and reward | It is impossible to finance,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",I understand it fully
ed694c60-d99e-0133-995e-0a81e8b09a82,1991,NO,male,no,no,,FR,Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone",I understand it fully
ed6fc0f0-d8c9-0133-a3b7-0a81e8b09a82,1989,NO,male,medium,yes,41b2978a2c07c5f477e60f26372d6c85,IT,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,"It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs",I understand it fully
ed7815a0-d909-0133-d33c-0a81e8b09a82,34 years old,NO,male,high,yes,45033f83b6e0309eca9bcd76917f15d0,DE,Foreigners might come to my country and take advantage of the benefit,It reduces bureaucracy and administrative expenses,I have heard just a little about it
ed7a7920-da23-0133-ef44-0a81e8b09a82,55 years old,yES,Male,medium,no,,ES,It might encourage people to stop working,It creates more equality of opportunity,I have heard just a little about it
ed7b7900-d8c7-0133-9dff-0a81e8b09a82,2001,NO,Fem,low,no,,IT,Only the people who need it most should get something from the state,It creates more equality of opportunity,I understand it fully
ed7e4bd0-d987-0133-3f9e-0a81e8b09a82,2000,NO,male,high,yes,6cf4d336112984368f83181ac5ffe948,BE,It is against the principle of linking merit and reward,It increases appreciation for household work and volunteering,I know something about it
ed86a1f0-dcbb-0133-18eb-0a81e8b09a82,65 years old,YES,male,high,yes,90c5430dbc810aec8695af2f1f4c42e8,NL,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",I know something about it
ed88f790-d954-0133-8888-0a81e8b09a82,1988,NO,male,low,no,,FR,It increases dependence on the state | Only the people who need it most should get something from the state | It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It creates more equality of opportunity,I have heard just a little about it
ed982290-da1d-0133-f5d9-0a81e8b09a82,32 years old,nO,FeMale,high,no,,IE,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I have heard just a little about it
ed9bb0b0-db9e-0133-9cf1-0a81e8b09a82,43 years old,yES,FeMale,low,yes,e55556364d2096578fd153e9800e826f,GB,It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I understand it fully
eda26be0-d97e-0133-f427-0a81e8b09a82,1996,NO,Fem,low,no,,PL,It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I have heard just a little about it
eda3d520-da68-0133-68d4-0a81e8b09a82,42 years old,nO,FeMale,high,yes,776bf47111206d31ccf835650e1054cc,ES,It is impossible to finance | It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I have heard just a little about it
edabe060-d985-0133-3695-0a81e8b09a82,1998,nO,Fem,low,yes,a4d5b8b38f9513825d0d94a981ebe962,SE,It is impossible to finance,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I know something about it
edb97d10-d97d-0133-f0c2-0a81e8b09a82,45 years old,yES,FeMale,high,yes,38a15ceadcdd6d4db16a88fa1a72b083,CZ,It is impossible to finance,It encourages financial independence and self-responsibility,I understand it fully
edbb56b0-de33-0133-45c0-0a81e8b09a82,1993,yES,female,low,no,,DE,It might encourage people to stop working | It increases dependence on the state,It reduces anxiety about financing basic needs,I have heard just a little about it
edc55820-dd87-0133-bd78-0a81e8b09a82,49 years old,YES,female,medium,no,,DE,None of the above,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering",I know something about it
edd3a420-d98d-0133-ef6f-0a81e8b09a82,40 years old,nO,male,high,yes,022d0e3a40aa3e29bca6851542b27842,GR,It is against the principle of linking merit and reward,It encourages financial independence and self-responsibility,I understand it fully
eddb8680-da3c-0133-c434-0a81e8b09a82,35 years old,YES,female,,no,,SK,Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",I know something about it
ede1a380-da7c-0133-76ac-0a81e8b09a82,2002,nO,male,low,no,,NL,It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility | It creates more equality of opportunity,I have heard just a little about it
edf07900-db3f-0133-efb1-0a81e8b09a82,32 years old,yES,female,medium,no,,FR,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,It reduces anxiety about financing basic needs,I have never heard of it
ee01baa0-db37-0133-4440-0a81e8b09a82,40 years old,yES,male,low,yes,775190277a849cba701b306a7b374c0a,IT,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",I know something about it
ee02de00-da25-0133-6808-0a81e8b09a82,50 years old,YES,Male,medium,yes,ccd7528fb38f16077360c5b67c9700c4,ES,It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I know something about it
ee0340c0-da5c-0133-1528-0a81e8b09a82,41 years old,yES,male,high,yes,049a3f3a2b5f85cb2971ba77ad66e10c,FR,It is impossible to finance,It encourages financial independence and self-responsibility,I have heard just a little about it
ee0c29c0-d8cf-0133-5521-0a81e8b09a82,40 years old,NO,Male,low,yes,ced804d972b03cca6d523ec8925a7943,GB,It might encourage people to stop working | It increases dependence on the state,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,I know something about it
ee0d1a20-dd29-0133-6dab-0a81e8b09a82,1987,NO,Male,high,yes,fcaf4aac737e53ad24b9f32f08b8740f,GB,It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,It increases appreciation for household work and volunteering,I know something about it
ee0d34d0-d966-0133-fb3b-0a81e8b09a82,48 years old,yES,Fem,high,yes,a4d5b8b38f9513825d0d94a981ebe962,ES,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs,I have never heard of it
ee1dd2c0-dcd5-0133-dbab-0a81e8b09a82,36 years old,YES,FeMale,medium,yes,970eb38c7b3eb080466052ea994af189,HR,It is impossible to finance | It increases dependence on the state,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",I know something about it
ee3da420-dd48-0133-3c18-0a81e8b09a82,50 years old,NO,Fem,medium,yes,45033f83b6e0309eca9bcd76917f15d0,GB,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state,"It increases solidarity, because it is funded by everyone",I know something about it
ee4fe9c0-d95f-0133-7a75-0a81e8b09a82,50 years old,NO,male,low,no,,DE,It might encourage people to stop working | It is against the principle of linking merit and reward,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,I know something about it
ee55a600-da1b-0133-ee4c-0a81e8b09a82,40 years old,NO,male,high,yes,8a7a3f1bce0958ae9f090683e5a925b7,ES,It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working,None of the above,I understand it fully
ee56e1b0-dcf6-0133-627b-0a81e8b09a82,1988,YES,FeMale,medium,no,,GB,Only the people who need it most should get something from the state,It creates more equality of opportunity,I know something about it
ee58f8c0-d9c0-0133-ca9d-0a81e8b09a82,1997,NO,female,low,no,,PL,Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is impossible to finance | It might encourage people to stop working,"It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",I know something about it
ee5a8950-da2a-0133-41a7-0a81e8b09a82,45 years old,nO,male,medium,yes,dac2e921c1f887d9efc4c06fa33c1397,IT,It is impossible to finance,It reduces anxiety about financing basic needs,I understand it fully
ee5d5e30-d8f5-0133-ae7b-0a81e8b09a82,1993,NO,male,high,no,,ES,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I understand it fully
ee624120-d8c6-0133-57c4-0a81e8b09a82,1995,NO,Male,high,no,,ES,It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering",I have heard just a little about it
